"recipient_fec_id","recipeint_committee","amount","expended","affiliation","giving_fec_id","giving_committee","fec_file","transaction_id","form_type","purpose","memo"
"C00532465","ROUNDS FOR SENATE",2500,"2019-05-15","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"EBDD72812201B472B9A","SB23","2020 PRIMARY",
"C00607200","SUOZZI FOR CONGRESS",2500,"2019-05-15","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B730043","SB23","CONTRIBUTION",
"C00459297","HUIZENGA FOR CONGRESS",2500,"2019-05-15","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B730045","SB23","CONTRIBUTION",
"C00680488","FRIENDS OF DENVER RIGGLEMAN INC",2000,"2019-05-15","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B730046","SB23","CONTRIBUTION",
"C00412759","VERN BUCHANAN FOR CONGRESS",1500,"2019-05-15","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"577A115F09C429A31A2","SB23","2020 PRIMARY",
"C00647339","CURTIS FOR CONGRESS",1000,"2019-05-15","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"2C23F2743047EFC8293","SB23","2020 PRIMARY",
"C00638023","WEXTON FOR CONGRESS",1000,"2019-05-15","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B730049","SB23","CONTRIBUTION",
"C00590463","TREY FOR CONGRESS",1000,"2019-05-15","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B730041","SB23","CONTRIBUTION",
"C00575050","LAHOOD FOR CONGRESS",1000,"2019-05-15","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B730042","SB23","CONTRIBUTION",
"C00346080","CLAY JR FOR CONGRESS",1000,"2019-05-15","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B730050","SB23","CONTRIBUTION",
"C00543967","BUDDY CARTER FOR CONGRESS",1000,"2019-05-15","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"962EFBC2D4304BAE1B6","SB23","2020 PRIMARY",
"C00314575","COLLINS FOR SENATOR",1000,"2019-05-15","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B730048","SB23","CONTRIBUTION",
"C00383828","CONAWAY FOR CONGRESS",1000,"2019-05-15","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"3604D19DA775E0D3E08","SB23","2020 PRIMARY",
"C00547893","ELISE FOR CONGRESS",1000,"2019-05-15","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"0128BB9EE2200A78DA9","SB23","2020 PRIMARY",
"C00500421","BONAMICI FOR CONGRESS",1000,"2019-05-16","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"9BA465C701096C7ED86","SB23","2020 PRIMARY",
"C00577999","JIM BANKS FOR CONGRESS INC",1000,"2019-05-16","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"57B45D37860E5DE34CA","SB23","2020 PRIMARY",
"C00573980","KELLY FOR CONGRESS",1000,"2019-05-16","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"AD254C4194892DC0E17","SB23","2020 PRIMARY",
"C00474189","MIKE KELLY FOR CONGRESS",1000,"2019-05-16","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"3DEC632F884FD7486FF","SB23","2020 PRIMARY",
"C00437889","PETERS FOR MICHIGAN",1000,"2019-05-16","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"46E57C70ECA7E35913F","SB23","2020 PRIMARY",
"C00532465","ROUNDS FOR SENATE",1000,"2019-05-16","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"0140DED9E5DBCA71AE1","SB23","2020 PRIMARY",
"C00497818","WENSTRUP FOR CONGRESS",1000,"2019-05-16","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"464D4845505F2A4A727","SB23","2020 PRIMARY",
"C00458679","BLAINE FOR CONGRESS",2500,"2019-05-17","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1334041,"79485B4EA6DBBCE5C5D","SB23","2020 PRIMARY",
"C00637371","CHRISSY HOULAHAN FOR CONGRESS",1000,"2019-05-20","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"C3E387D630AFD9B3B8B","SB23","2020 PRIMARY",
"C00648253","JOE NEGUSE FOR CONGRESS",1000,"2019-05-20","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"049CE15C8C5BFEE27EA","SB23","2020 PRIMARY",
"C00394957","SCALISE FOR CONGRESS",5000,"2019-05-21","REP","C00016683","PFIZER INC PAC",1347108,"E8D5-4976-A517-DF052","SB23","JFC SPLIT TO SCALISE LEADERSHIP FUND",
"C00472241","BILL FLORES FOR CONGRESS",5000,"2019-05-21","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"DD5DF1AFDA4F4D018CC","SB23","2020 GENERAL",
"C00570994","ALASKANS FOR DAN SULLIVAN",5000,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"BE674560BC7684DFC911","SB23","POLITICAL CONTRIBUTION 05 23 19 LUNCH",
"C00219881","NITA LOWEY FOR CONGRESS",5000,"2019-05-21","DEM","C00104802","DELTA AIR LINES PAC",1335278,"BB009A7A4D71A41BDAE6","SB23","POLITICAL CONTRIBUTION 05 17 19 BREAKFAST",
"C00647339","CURTIS FOR CONGRESS",5000,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B8B99578DB7C64C3DB40","SB23","POLITICAL CONTRIBUTION 06 27 19 DELTAPAC HOSTED BREAKFAST",
"C00669358","SCANLON FOR CONGRESS",5000,"2019-05-21","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"1D43556EE02E6514317","SB23","2020 GENERAL",
"C00468579","WALORSKI FOR CONGRESS INC",5000,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B3BE04DFE53494C69A64","SB23","POLITICAL CONTRIBUTION 05 15 19 DELTAPAC HOSTED BREAKFAST",
"C00333427","GREGORY WALDEN",4000,"2019-05-21","REP","C00016683","PFIZER INC PAC",1347108,"6585-404F-AC1B-15F46","SB23","2020 PRIMARY",
"C00545772","THOM TILLIS COMMITTEE",2800,"2019-05-21","REP","C00369090","THE WENDYS COMPANY POLITICAL ACTION COMMITTEE",1333253,"BDF5D133114E14A1BB74","SB23","POLITICAL CONTRIBUTION",
"C00543983","BILL CASSIDY FOR US SENATE",2500,"2019-05-21","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"C409B4CCD969163698F","SB23","2020 GENERAL",
"C00195628","PRICE FOR CONGRESS",2500,"2019-05-21","DEM","C00104802","DELTA AIR LINES PAC",1335278,"B6629E811EF524E0E85E","SB23","POLITICAL CONTRIBUTION 05 15 19 LUNCH",
"C00499947","FRIENDS OF DAN KILDEE",2500,"2019-05-21","DEM","C00104802","DELTA AIR LINES PAC",1335278,"B8F187B4C3C054E06A01","SB23","POLITICAL CONTRIBUTION 05 01 19 DELTAPAC HOSTED BREAKFAST",
"C00499947","FRIENDS OF DAN KILDEE",2500,"2019-05-21","DEM","C00104802","DELTA AIR LINES PAC",1335278,"B289C6DFBEA9D42DA998","SB23","POLITICAL CONTRIBUTION 05 01 19 DELTAPAC HOSTED BREAKFAST",
"C00607838","DREW FERGUSON FOR CONGRESS INC",2500,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B29CA0CF22D3540C280D","SB23","POLITICAL CONTRIBUTION 04 29 19 DINNER",
"C00462556","GRAVES FOR CONGRESS",2500,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B572185AA2E354057B3B","SB23","POLITICAL CONTRIBUTION 05 22 19 DELTAPAC HOSTED BREAKFAST",
"C00506931","FRIENDS FOR CHRIS STEWART INC",2500,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B5E307BA778CC4C0BB41","SB23","POLITICAL CONTRIBUTON 05 22 19 DINNER",
"C00607556","LIZ CHENEY FOR WYOMING",2500,"2019-05-21","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B730537","SB23","CONTRIBUTION",
"C00599464","SMUCKER FOR CONGRESS",2500,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B6A4F5DF0EDC74434A9C","SB23","POLITICAL CONTRIBUTION CRAFT BEER SERIES",
"C00558213","DEBBIE DINGELL FOR CONGRESS",2500,"2019-05-21","DEM","C00104802","DELTA AIR LINES PAC",1335278,"BAF9D21FCCB674B49B04","SB23","POLITICAL CONTRIBUTION 03 25 19 LUNCH",
"C00554113","RATCLIFFE FOR CONGRESS",2500,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B0297BE67D4494D658A6","SB23","POLITICAL CONTRIBUTION 05 08 19 LUNCH",
"C00640623","DOUG JONES FOR SENATE COMMITTE",2500,"2019-05-21","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"9D4BB6CE216B8575996","SB23","2020 PRIMARY",
"C00570994","ALASKANS FOR DAN SULLIVAN",2500,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B9DDF37A044244C95954","SB23","POLITICAL CONTRIBUTION 05 23 19 LUNCH",
"C00575548","CATHERINE CORTEZ MASTO FOR SENATE",2500,"2019-05-21","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"1517F8A884A80271247","SB23","2022 GENERAL",
"C00370056","DEVIN NUNES CAMPAIGN COMMITTEE",2500,"2019-05-21","REP","C00016683","PFIZER INC PAC",1347108,"89B6-4ED8-A84B-7D2BA","SB23","2020 PRIMARY",
"C00607838","DREW FERGUSON FOR CONGRESS INC",2500,"2019-05-21","REP","C00016683","PFIZER INC PAC",1347108,"E676-4263-91EF-EEB61","SB23","2020 PRIMARY",
"C00620518","MARCO RUBIO FOR SENATE",2500,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B3852ABB043C142EE8BD","SB23","POLITICAL CONTRIBUTION 06 19 19 DINNER",
"C00461046","PAT TOOMEY",2500,"2019-05-21","REP","C00016683","PFIZER INC PAC",1347108,"B8DD-4F4D-9829-44C5B","SB23","2022 GENERAL",
"C00495358","KAINE FOR VIRGINIA",2500,"2019-05-21","DEM","C00016683","PFIZER INC PAC",1347108,"3484-4639-9518-DD00A","SB23","2024 PRIMARY",
"C00345546","CITIZENS TO ELECT RICK LARSEN",2500,"2019-05-21","DEM","C00104802","DELTA AIR LINES PAC",1335278,"B7D7E57AF87784D5A84E","SB23","POLITICAL CONTRIBUTION AUGUST ORCAS ISLAND TRIP",
"C00311043","BRADY FOR CONGRESS",2500,"2019-05-21","REP","C00016683","PFIZER INC PAC",1347108,"AB98-481D-B39A-07092","SB23","2020 PRIMARY",
"C00504522","HUDSON FOR CONGRESS",2000,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B0950A827022C464CAE7","SB23","POLITICAL CONTRIBUTION 05 14 19 RECEPTION",
"C00495846","ANN WAGNER FOR CONGRESS",2000,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B16D65FDB1B0A415AB0F","SB23","POLITICAL CONTRIBUTION 07 10 19 RECEPTION",
"C00600718","DAVIDSON FOR CONGRESS",2000,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B8F9CFE9D542E4C06812","SB23","POLITICAL CONTRIBUTION 05 08 19 RECEPTION",
"C00472241","BILL FLORES FOR CONGRESS",2000,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"BA77C977BBC974BB3927","SB23","POLITICAL CONTRIBUTION 06 19 19 RECEPTION",
"C00680488","FRIENDS OF DENVER RIGGLEMAN INC",2000,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"B9438F49515A64369850","SB23","POLITICAL CONTRIBUTION 05 15 19 RECEPTION",
"C00629949","ALEX MOONEY FOR CONGRESS",2000,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"BED1F6D2375BA498BA7A","SB23","POLITICAL CONTRIBUTION 06 12 19 RECEPTION",
"C00475392","CHRIS COONS FOR DELAWARE",1500,"2019-05-21","DEM","C00016683","PFIZER INC PAC",1347108,"650B-42A5-BA27-81202","SB23","2020 GENERAL",
"C00468256","BUCSHON FOR CONGRESS",1500,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"BA8FF0FEE20BD4283B5E","SB23","POLITICAL CONTRIBUTION 05 15 19 RECEPTION",
"C00437913","OLSON FOR CONGRESS COMMITTEE",1000,"2019-05-21","REP","C00104802","DELTA AIR LINES PAC",1335278,"BD38C2C13C5934D26BD9","SB23","POLITICAL CONTRIBUTION 07 10 19 DINNER",
"C00491357","DAINES",1000,"2019-05-21","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"CFFC6D913091A615865","SB23","2020 PRIMARY",
"C00575050","LAHOOD FOR CONGRESS",1000,"2019-05-21","REP","C00016683","PFIZER INC PAC",1347108,"FC96-47AF-A22F-B6FBC","SB23","2020 PRIMARY",
"C00393348","KENNY MARCHANT FOR CONGRESS",1000,"2019-05-21","REP","C00016683","PFIZER INC PAC",1347108,"DE36-44CE-8A37-91BA6","SB23","2020 PRIMARY",
"C00558320","DONALD NORCROSS FOR CONGRESS",1000,"2019-05-21","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"81587517C4624C48E5C","SB23","2020 PRIMARY",
"C00333427","GREGORY WALDEN",1000,"2019-05-21","REP","C00016683","PFIZER INC PAC",1347108,"624A-49EF-89A8-81D7B","SB23","2020 GENERAL",
"C00663914","DEBBIE LESKO FOR CONGRESS",1000,"2019-05-21","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"62F2D0866486A3B5AFB","SB23","2020 GENERAL",
"C00547976","BEN SASSE FOR US SENATE INC",1000,"2019-05-21","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"9B0F2DE26439792C0DD","SB23","2020 PRIMARY",
"C00394957","SCALISE FOR CONGRESS",5000,"2019-05-22","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"AD90610607418F712A8","SB23","2020 PRIMARY",
"C00438713","FRIENDS OF MARK WARNER",5000,"2019-05-22","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"9D6E7032AEC8B699CF5","SB23","2020 PRIMARY",
"C00333427","GREGORY WALDEN",3500,"2019-05-22","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"BEAD8018B4E2F3FC821","SB23","2020 PRIMARY",
"C00494856","LOIS FRANKEL FOR CONGRESS",1500,"2019-05-22","DEM","C00185520","UNIVERSAL HEALTH SERVICES EMPLOYEES GOOD GOVERNMENT FUND",1333338,"SB23.16734","SB23",,
"C00477240","MORGAN GRIFFITH FOR CONGRESS",1000,"2019-05-22","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"B182F5DA490448EA0A3","SB23","2020 PRIMARY",
"C00458877","KINZINGER FOR CONGRESS",1000,"2019-05-22","REP","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"30581E3697713C5192F","SB23","2020 PRIMARY",
"C00461061","BERA FOR CONGRESS",1000,"2019-05-22","DEM","C00227546","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE",1334667,"AAE272904ADA7B3BAE7","SB23","2020 PRIMARY",
"C00540302","TIM SCOTT FOR SENATE",2500,"2019-05-23","REP","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1343573,"B730662","SB23","CONTRIBUTION",
"C00458679","BLAINE FOR CONGRESS",2500,"2019-05-23","REP","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1343573,"B730663","SB23","CONTRIBUTION",
"C00140715","HOYER FOR CONGRESS",2500,"2019-05-23","DEM","C00075341","MOTOROLA SOLUTIONS INC POLITICAL ACTION COMMITTEE",1334013,"34B61B4FBB23B471C37","SB23","2020 PRIMARY",
"C00437889","PETERS FOR MICHIGAN",5000,"2019-05-24","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1334041,"6B7B09F4713E975EBD1","SB23","2020 GENERAL",
"C00575050","LAHOOD FOR CONGRESS",2500,"2019-05-24","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1334041,"1D649FFBEE582EB9104","SB23","2020 PRIMARY",
"C00464339","DUFFY FOR WISCONSIN",2500,"2019-05-24","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1334041,"6374B8C4E2932DF66E0","SB23","2020 PRIMARY",
"C00461061","BERA FOR CONGRESS",1500,"2019-05-24","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1334041,"039233027554ED518B8","SB23","2020 PRIMARY",
"C00290825","NADLER FOR CONGRESS INC",1500,"2019-05-24","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1334041,"CEB75B2364D6FE3A87E","SB23","2020 PRIMARY",
"C00672311","DONNA SHALALA FOR CONGRESS",1000,"2019-05-24","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1334041,"0223B1EBBE6FA3A7335","SB23","2020 PRIMARY",
"C00648295","RUSS FULCHER FOR IDAHO",1000,"2019-05-24","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1334041,"59F489B20430322A557","SB23","2020 PRIMARY",
"C00507368","BEATTY FOR CONGRESS",1000,"2019-05-24","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1334041,"6DE0B3F75B4DE8C226C","SB23","2020 PRIMARY",
"C00506832","MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE",4486,"2019-05-28","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1335132,"BD5929D2E73804925B3A","SB23","POLITICAL CONTRIBUTION",
"C00495358","KAINE FOR VIRGINIA",2500,"2019-05-28","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"E0517E69893A87265CA","SB23","2024 PRIMARY",
"C00372532","MICHAEL BURGESS FOR CONGRESS",2500,"2019-05-28","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"631B79C866343839F59","SB23","2020 PRIMARY",
"C00466482","FAMILIES FOR JAMES LANKFORD",2000,"2019-05-28","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"84110328EA4D3F2479C","SB23","2022 PRIMARY",
"C00653147","MIKE BRAUN FOR INDIANA",1000,"2019-05-28","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"D389B2C952F74C44C33","SB23","2024 PRIMARY",
"C00438697","LATTA FOR CONGRESS",1000,"2019-05-28","REP","C00075341","MOTOROLA SOLUTIONS INC POLITICAL ACTION COMMITTEE",1334013,"E03A79775F65B0F040C","SB23","2020 PRIMARY",
"C00670844","MAD 4 PA PAC",1000,"2019-05-28","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"D31E9D8F269906047D7","SB23","2020 PRIMARY",
"C00607556","LIZ CHENEY FOR WYOMING",1000,"2019-05-28","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"81335F00FFDA0C2590D","SB23","2020 PRIMARY",
"C00545749","EMMER FOR CONGRESS",1000,"2019-05-28","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"8E5427FFA6D73186DC2","SB23","2020 PRIMARY",
"C00314575","COLLINS FOR SENATOR",1000,"2019-05-28","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"5A0DC3B9842C5308140","SB23","2020 PRIMARY",
"C00575092","FRIENDS OF RAJA FOR CONGRESS",1000,"2019-05-28","DEM","C00075341","MOTOROLA SOLUTIONS INC POLITICAL ACTION COMMITTEE",1334013,"7ABDFBF8BDB751EB06A","SB23","2020 PRIMARY",
"C00506832","MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE",514,"2019-05-28","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1335132,"B8529DA6E4F23428C83E","SB23","IN KIND FACILITY RENTAL BEVERAGES",
"C00532465","ROUNDS FOR SENATE",2000,"2019-05-29","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"17C628FAE94B275FDA9","SB23","2020 PRIMARY",
"C00491357","DAINES",1500,"2019-05-29","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"A91539FD86825123D6D","SB23","2020 PRIMARY",
"C00312017","KIND FOR CONGRESS COMMITTEE",1000,"2019-05-29","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"8E29260F997F034A51D","SB23","2020 PRIMARY",
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE",1000,"2019-05-29","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"8E1C31C5222ADF7B660","SB23","2020 GENERAL",
"C00545772","THOM TILLIS COMMITTEE",1000,"2019-05-29","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"B45E6BCF7321DF3753C","SB23","2020 GENERAL",
"C00196774","SEN EDWARD J MARKEY",1000,"2019-05-29","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"C2AC26098D52C2706EC","SB23","2020 PRIMARY",
"C00492454","CORY GARDNER FOR SENATE",1000,"2019-05-29","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"3D57639C75C06D64446","SB23","2020 PRIMARY",
"C00492454","CORY GARDNER FOR SENATE",1000,"2019-05-29","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"FA61BBA47DA61074E5D","SB23","2020 PRIMARY",
"C00304709","ADAM SMITH FOR CONGRESS COMMITTEE",1000,"2019-05-29","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"76D53BE3199AD899700","SB23","2020 PRIMARY",
"C00545772","THOM TILLIS COMMITTEE",1000,"2019-05-29","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"684B1979B2BB611B8BD","SB23","2020 PRIMARY",
"C00503110","SCOTT PETERS FOR CONGRESS",1000,"2019-05-29","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"F0BF221F1AD4A88E932","SB23","2020 PRIMARY",
"C00466482","FAMILIES FOR JAMES LANKFORD",1000,"2019-05-29","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"EC42435103A9FE1FEF4","SB23","2022 PRIMARY",
"C00370056","DEVIN NUNES CAMPAIGN COMMITTEE",1000,"2019-05-29","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"ABAC20E9EF4956714FD","SB23","2020 PRIMARY",
"C00607200","SUOZZI FOR CONGRESS",1000,"2019-05-29","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"F680633FEFCE32E019F","SB23","2020 PRIMARY",
"C00458828","TEAM GRAHAM INC",1000,"2019-05-29","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"A7C93BFB6062A5B6F4A","SB23","2020 GENERAL",
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC",1000,"2019-05-29","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"295F09D91F8E1B6A4BB","SB23","2020 GENERAL",
"C00492454","CORY GARDNER FOR SENATE",5000,"2019-05-31","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1334041,"01F15D204F92C059605","SB23","2020 PRIMARY",
"C00310318","CUMMINGS FOR CONGRESS CAMPAIGN COMMITTEE",2500,"2019-05-31","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B731092","SB23","CONTRIBUTION",
"C00441352","STIVERS FOR CONGRESS",2500,"2019-05-31","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B731095","SB23","CONTRIBUTION",
"C00545749","EMMER FOR CONGRESS",2500,"2019-05-31","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B731096","SB23","CONTRIBUTION",
"C00434191","HIMES FOR CONGRESS",2500,"2019-05-31","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1346683,"B731094","SB23","CONTRIBUTION",
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL COMMITTEE",1000,"2019-05-31","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"86C5E2CE8D6AEAAE18A","SB23","2020 PRIMARY",
"C00383828","CONAWAY FOR CONGRESS",1000,"2019-05-31","REP","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1335132,"BA0C26AE56AF0420BBBF","SB23","POLITICAL CONTRIBUTION",
"C00590067","CHARLIE CRIST FOR CONGRESS",1000,"2019-05-31","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"A91EC06F9B94395F042","SB23","2020 PRIMARY",
"C00373001","CITIZENS FOR TURNER",1000,"2019-05-31","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"0BE760A13F0C363E67D","SB23","2020 PRIMARY",
"C00558320","DONALD NORCROSS FOR CONGRESS",1000,"2019-05-31","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"4EA61B6C9A07478D811","SB23","2020 PRIMARY",
"C00431056","BOB CASEY FOR SENATE INC",1000,"2019-05-31","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1335132,"B7D31EE38F11346B79B2","SB23","POLITICAL CONTRIBUTION",
"C00575092","FRIENDS OF RAJA FOR CONGRESS",1000,"2019-05-31","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"084D31EE7C1975026A0","SB23","2020 PRIMARY",
"C00466516","GIBBS FOR CONGRESS",1000,"2019-05-31","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1333878,"D14C9276DB1D8D385BC","SB23","2020 PRIMARY",
